,adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
1599,False,,"[99, 18]",69998,"['CO', 'US', 'VE']",es,"Hugo Chávez, El Comandante","The life of Hugo Chavez; from childhood, his arrival to power, confrontations, and loves to his last days as president.",47.061,/sEThDZHGrhD6UPDVnP7skTAa6mF.jpg,2017-01-31,"Hugo Chávez, El Comandante",7.216,491
1600,False,/j3s3M2RbIiIEtCtl5SsPqBMGDO8.jpg,"[18, 10765]",1481,['US'],en,The 4400,"4400 centers on the return of 4400 people who, previously presumed dead or reported missing, reappear on Earth. Though they have not aged physically, some of them seem to have deeper alterations ranging from superhuman strength to an unexplained healing touch. A government agency is formed to track the 4400 people after one of them commits a murder.",149.387,/nWpatnVtPVxjsn7mMiRZNAalEMf.jpg,2004-07-11,The 4400,7.216,607
1601,False,/T4S0q9ryIjmqvCx1LUWfp8ZoDO.jpg,"[10759, 10765]",1310,"['CA', 'US']",en,Sanctuary,"The adventures of the beautiful, enigmatic and always surprising Dr. Helen Magnus, a brilliant scientist who holds the secrets of a clandestine population called Abnormals - a group of strange and sometimes terrifying beings that hide among humans. Magnus seeks to protect this threatened phenomena as well as unlock the mysteries behind their existence.",144.922,/7KIBYETkRSfHNsfWAWAt7uq7oGm.jpg,2008-10-03,Sanctuary,7.212,234
1602,False,/vl2lLJcbbnTcvWH6ZfHlXuLxIaP.jpg,"[10765, 10759, 18]",648,['US'],en,The Incredible Hulk,"During an experiment gone bad, radiation turns a scientist into a raging green behemoth whenever he becomes agitated. Unable to control his transformations, David Banner searches for a cure as he crosses the country, fugitive-style, with a dogged tabloid reporter on his trail.",162.386,/8q7uFuNuMWTWfcpnCpBuZa3KZXx.jpg,1977-11-04,The Incredible Hulk,7.214,430
1603,False,/6FrVFsxsXujg7GJiBy1sw0Fdnji.jpg,[18],3750,['US'],en,Nip/Tuck,"Hotshot plastic surgeons Dr. Sean McNamara and Dr. Christian Troy experience full-blown midlife crises as they confront career, family and romance problems.",295.084,/b8wq87RBCman73pxQzWWK93Eicu.jpg,2003-07-22,Nip/Tuck,7.21,431
1604,False,/jCvwvSH5i9bLaql1rR21j9U9LS.jpg,"[9648, 10759, 18]",61345,['US'],en,Z Nation,"Three years after the zombie virus has gutted the country, a team of everyday heroes must transport the only known survivor of the plague from New York to California, where the last functioning viral lab waits for his blood.",207.535,/gXfeDMkEcHoYBvtkbU11g3F81b.jpg,2014-09-12,Z Nation,7.209,791
1605,False,/hvp6VVNFE8M39PFubojKZuNhkd5.jpg,"[18, 9648, 80, 10765]",3470,['US'],en,Masters of Horror,An anthology series written and directed by the most famous names in horror.,81.404,/65QVXDWvWi1IN1Wd6FiPLhmYUMy.jpg,2005-10-28,Masters of Horror,7.209,263
1606,False,/q9CC98q1QtBs0fW609QJK3va9Su.jpg,"[16, 35, 10751]",2362,['US'],en,The Jetsons,"Meet George Jetson and his quirky family: wife Jane, son Elroy and daughter Judy. Living in the automated, push-button world of the future hasn't made life any easier for the harried husband and father, who gets into one comical misadventure after another!",133.508,/9e2wgxZpAu22yR77fRXzHwOtw9z.jpg,1962-09-23,The Jetsons,7.209,412
1607,False,/285SD5D2xE2x0W96dYHyRNF2YNK.jpg,"[16, 10765, 10759]",114478,"['JP', 'US']",en,Star Wars: Visions,This anthology of animated shorts from around the world celebrates the myth of Star Wars through unique cultural lenses.,159.326,/6NgLGcOHscy6yLXpKCQi4Mz1yVa.jpg,2021-09-22,Star Wars: Visions,7.223,318
1608,False,/81w1zfORrbUqqtm7vGos67EvBxu.jpg,[18],101881,['CL'],es,El Presidente,"Sergio Jadue, a lowly director of a small-town soccer club in Chile, unexpectedly finds himself at the head of the Chilean soccer association. Drunk with power, he becomes the protégé of soccer godfather Julio Grondona, as well as the FBI’s key to undoing the largest corruption scheme in the world of soccer.",23.898,/vo6YFs7rdrm9vGHWYKzbXwGLZ5W.jpg,2020-06-05,El Presidente,7.2,418
1609,False,/7vxYvVEtB64BbiAhVA3lWeIDcQ4.jpg,"[18, 80]",70865,['CO'],es,La Promesa,"Persuaded by promises of a better life, three young women are sold into prostitution and must risk their lives and their families to escape.",19.027,/eUkz1YyVpoG4yZSAUC2twNIIi1B.jpg,2013-03-04,Broken Promises,7.2,314
1610,False,/iMUp44Tr7QrGidu1ldHF0NuG0h2.jpg,"[10765, 18]",127235,['US'],en,Invasion,Earth is visited by an alien species that threatens humanity's existence. Events unfold in real time through the eyes of five ordinary people across the globe as they struggle to make sense of the chaos unraveling around them.,123.78,/wWFs3pl9gWHYvDElQVB4CB809m9.jpg,2021-10-21,Invasion,7.2,895
1611,False,/9ONBnYUJWvKVKVHE3e5pjN0G1OW.jpg,"[10764, 35]",94515,['US'],en,Prank Encounters,Monstrous frights meet hilarious reveals on this hidden-camera prank show as real people become the stars of their own full-blown horror movie.,16.446,/w0wXyx4NsjF9ZXeZJHf1daQmGSX.jpg,2019-10-25,Prank Encounters,7.203,203
1612,False,/qiDOjpLj2KGDwM5MGx9YZpOrBRX.jpg,"[18, 9648, 10765]",46331,['US'],en,Under the Dome,"A small town is suddenly and inexplicably sealed off from the rest of the world by an enormous transparent dome. While military forces, the government and the media positioned outside of this surrounding barrier attempt to break it down, a small group of people inside attempt to figure out what the dome is, where it came from, and when (and if) it will go away.",156.124,/fwH0ePhd7m3swtCuFeubtR49ZTd.jpg,2013-06-24,Under the Dome,7.202,3463
1613,False,/qfsVbdpVV745Q9szApNRDw6kDuq.jpg,[10764],40290,['US'],en,MasterChef,"This hit cooking competition series sees award-winning chef Gordon Ramsay and other celebrity chefs put a group of contestants through a series of challenges and elimination rounds, in order to turn one home cook into a culinary master.",346.86,/42gO1qCC6GPtHKNXvOdhunhzyS3.jpg,2010-07-27,MasterChef,7.202,245
1614,False,/hRUpjh7zyueZMUjzMfkgdu66AxG.jpg,[18],81747,['US'],en,Tell Me a Story,The world's most beloved fairy tales reimagined as a dark and twisted psychological thriller.,79.544,/56aw0q12N8ujbcEdCXaLZMfAYXd.jpg,2018-10-31,Tell Me a Story,7.2,251
1615,False,/gdDzcLwFo7hCZperXRoHAPeSYm1.jpg,"[80, 18, 35]",18712,['MX'],es,Historia de un crimen: la búsqueda,"When a girl vanishes from a suburb near Mexico City, the personal goals of some involved in the case muddy the search. Based on a true story.",12.495,/kHfbT8U8W9exQWYW49h3aVFdReA.jpg,2020-06-12,The Search,7.2,342
1616,False,/aL0xvb4o7WWOeo6mnPQqHcG0j1B.jpg,"[10751, 35]",120734,['US'],en,Just Beyond,"An anthology series that tells astonishing and thought-provoking stories of a reality just beyond the one we know. Each episode introduces viewers to a new cast of characters who must go on a surprising journey of self-discovery in a supernatural world of witches, aliens, ghosts and parallel universes.",54.669,/yByXllpVtTfDf2wT0qe1MSGdRFa.jpg,2021-10-13,Just Beyond,7.2,209
1617,False,/6zOyfRhlHEBsl3x6plxbQ7KSQib.jpg,"[35, 18]",53606,['US'],en,Love,Rebellious Mickey and good-natured Gus navigate the thrills and agonies of modern relationships.,57.333,/wvtW9YoMkovpMqyZCWUbQC6FJlg.jpg,2016-02-19,Love,7.19,255
1618,False,/6aJMl28iBbhZLxDIj3Vqfaonzv2.jpg,"[10765, 16, 10759, 18]",94423,['JP'],ja,日本沈没2020,"After catastrophic earthquakes devastate Japan, one family's resolve is tested on a journey of survival through the sinking archipelago.",33.261,/guWqteZJ16ABGGtXIKFyDBAo8Ik.jpg,2020-07-09,Japan Sinks: 2020,7.19,306
1619,False,/5xCxoMktHFsrcF283IMTL4OGtuR.jpg,[35],66551,['US'],en,The Mick,"Mackenzie ""Mickey"" Murphy is a hard-living, foul-mouthed, cigarette-smoking woman who moves to affluent Greenwich, CT to raise the spoiled kids of her wealthy sister who fled the country to avoid a federal indictment. She quickly learns what the rest of us already know - other people's children are awful.",142.619,/jwYBohob30EeP1rJJMx9zcWSaGS.jpg,2017-01-01,The Mick,7.189,214
1620,False,/78s4wDyITtvjMRHHn2Rk7IPCtcg.jpg,[18],61986,['US'],en,Bloodline,"A dramatic thriller that explores the demons lurking beneath the surface of a contemporary American family. The Rayburns are hard-working pillars of their Florida Keys community. But when the black sheep son comes home for the 45th anniversary of his parents' hotel, he threatens to expose the Rayburns' dark secrets and shameful past, pushing his siblings to the limits of family loyalty.",68.441,/uEaqgEjAShqrziUia4XBzvXXGXP.jpg,2015-03-20,Bloodline,7.188,313
1621,False,/6kHGG1J3znLrk4TNYJN0HtNixHY.jpg,[35],92209,"['GB', 'US']",en,Truth Seekers,"A ghost-hunting duo team up to uncover and film paranormal sightings across the U.K. and share their adventures on an online channel. Their supernatural experiences grow more frequent, terrifying, and even deadly as the pair begin to uncover a conspiracy that could threaten the entire human race.",29.038,/zRva67XCxkCRt4WuobrVVysdufU.jpg,2020-10-30,Truth Seekers,7.187,217
1622,False,/u04AvxFIDgL9JSd9xoVNK3BoBEd.jpg,[35],39340,['US'],en,2 Broke Girls,"Comedy about the unlikely friendship that develops between two very different young women who meet waitressing at a diner in trendy Williamsburg, Brooklyn, and form a bond over one day owning their own successful cupcake business. Only one thing stands in their way – they’re broke.",256.747,/qCa4ANpF1QOioqRUNHgk2B3KFMZ.jpg,2011-09-19,2 Broke Girls,7.185,1433
1623,False,/7TYMho2TM6ZcqSv6YaEjlNIyhXn.jpg,"[18, 9648, 10765]",112314,['US'],en,Archive 81,An archivist takes a job restoring damaged videotapes and gets pulled into the vortex of a mystery involving the missing director and a demonic cult.,35.2,/l1jeSEm6a88GFcLzlHQr60D0dOi.jpg,2022-01-14,Archive 81,7.2,484
1624,False,/fYGrz6GhmbJiDQsFIdijKwAIPB5.jpg,"[18, 10766]",6547,['MX'],es,María Mercedes,"María Mercedes, a poor girl who sells lottery tickets, meets a rich man who hates his own family and sees in María Mercedes an opportunity to make their lives miserable.",48.151,/3sMyQjtS7H9Vxxo6vCMPoHz6vHD.jpg,1992-09-14,Maria Mercedes,7.2,210
1625,False,/skO0UIpNYaSjQYc8hQsE890ViOG.jpg,[18],112077,['US'],en,Scenes from a Marriage,"A chronicle of the many years of love and turmoil that bind a contemporary American couple, tracking their relationship as it progresses through a number of successive stages: matrimony, parenthood, infidelity, divorce and subsequent partnerships.",30.325,/wlsivaJuU6HScCFKcgv1cgtdmQt.jpg,2021-09-12,Scenes from a Marriage,7.2,263
1626,False,/qPzTNIqjE8q01fuUxOKCcwbqPOp.jpg,[18],61733,['US'],en,Empire,A powerful family drama about the head of a music empire whose three sons and ex-wife all battle for his throne.,145.163,/gTrzYR6gWMhQ8yINW9JCLeoJHvf.jpg,2015-01-07,Empire,7.175,707
1627,False,/xcSH4KdTxvVmLARyrEeZOYrHjGR.jpg,[35],61692,['US'],en,Fresh Off the Boat,"A '90s-set single-camera comedy about a hip-hop-loving Asian kid growing up in suburban Orlando, being raised by an immigrant father obsessed with all things American and an immigrant mother often bewildered by white culture.",154.559,/pl9goLDKE5wG7JgMikAKimCmApx.jpg,2015-02-04,Fresh Off the Boat,7.2,233
1628,False,/7bsHAsS1RDtslictkApeb7cedLL.jpg,"[16, 10759]",152483,['US'],en,The Boys Presents: Diabolical,"From some of the most unhinged and maniacal minds in Hollywood today comes this animated anthology series, a collection of irreverent and emotionally shocking animated short films. Each episode plunges elbow-deep into unseen crevices of The Boys Universe.",70.362,/kZKfZWwFOAicgoKS2IO7oM1GuHZ.jpg,2022-03-03,The Boys Presents: Diabolical,7.173,275
1629,False,/zQ23AcMVtKCDNBVJhfS4P7W8bzY.jpg,"[80, 18, 9648]",39276,['US'],en,Unforgettable,"Former Syracuse, New York, police detective Carrie Wells has hyperthymesia, a rare medical condition that gives her the ability to visually remember everything. She reluctantly joins the New York City Police Department's Queens homicide unit after her former boyfriend and partner asks for help with solving a case. The move allows her to try to find out the one thing she has been unable to remember, which is what happened the day her sister was murdered.",132.611,/6NsNh4qDhYiGp7SiHyk0Ec3Dns6.jpg,2011-09-20,Unforgettable,7.173,289
1630,False,/udwXkHmMHd6S50ZfqfjfCvUOV0T.jpg,"[10751, 35, 16]",90461,['US'],en,Monsters at Work,"Ever since he was a kid, Tylor Tuskmon has dreamed of becoming a Scarer just like his idol James P. Sullivan, and now that dream is about to come true... or not. The day he arrives at Monsters Incorporated to begin his dream job as a Scarer, he learns that scaring is out and laughter is in! After being reassigned to the Monsters, Inc. Facilities Team, Tylor sets his sights on a new goal: figuring out how to be funny and becoming a Jokester.",93.311,/2gxgwhcuSmI5xtexb0t9zGj43FS.jpg,2021-07-07,Monsters at Work,7.2,1344
1631,False,/migX5UM28N9QmV5n9Rk3wWiApiP.jpg,"[35, 10765]",73157,['US'],en,Future Man,"Josh Futturman, a janitor by day/world-ranked gamer by night, is tasked with preventing the extinction of humanity after mysterious visitors from the future proclaim him the key to defeating the imminent super-race invasion.",106.556,/49mOgAEa4eKpPsoBH8UvvXwEMDT.jpg,2017-11-14,Future Man,7.17,445
1632,False,/nzDvr0AkXWTHgvSRVgUVosKVgOh.jpg,[35],61671,['US'],en,Unbreakable Kimmy Schmidt,"When a woman is rescued from a doomsday cult and lands in New York City, she must navigate a world she didn’t think even existed anymore.",144.736,/eMFHl0HyLg7k04OVeE4xPvT6XhY.jpg,2015-03-06,Unbreakable Kimmy Schmidt,7.17,486
1633,False,/mEuysnOZceRFx1BbRcz4gsCkSzN.jpg,"[80, 18, 9648]",39957,['US'],en,Perception,"Dr. Daniel Pierce, a neuroscientist and professor, is recruited to help the federal government crack difficult cases. His intimate knowledge of human behavior and masterful understanding of the mind give him an extraordinary ability to read people, but his eccentric view of the world and less-than-stellar social skills can often interfere with his work.",156.849,/5L6MsJVdMDbdGZ4P1lGBunOp0VZ.jpg,2012-07-09,Perception,7.2,217
1634,False,/xISF3sT1RZXOS36zPvFeytqlwA2.jpg,"[35, 10762, 10751]",4610,['US'],en,Hannah Montana,"At home and school, she's Miley Stewart, a typical teenager, but when the lights go down and the curtain goes up, she emerges as the glamorous and talented Hannah Montana. Having the ""Best of Both Worlds"" is a complicated proposition, and keeping her identity under wraps leads Miley and her friends into some hilarious capers as she tries to balance her normal life with her rock star persona.",353.252,/usJAQAA7s9lJGGOGehIZdzKPCke.jpg,2006-03-24,Hannah Montana,7.164,616
1635,False,/ki2V3d7DrQ79mYWvnXjTPLCgBdW.jpg,"[18, 10765]",95281,['ES'],es,S.O.Z: Soldados o Zombies,"Drug lord Alonso Marroquín escapes from a Mexican prison in an attempt to go into hiding. A US military secret experiment goes wrong and the elite unit from the Mexican Police that is after Marroquín gets infected, creating a new zombie species. The Army and the zombies end up at the drug lord’s hideout and a battle for human survival begins.",24.249,/arYdHX708nDq6oWNOSjw6NczWc5.jpg,2021-08-06,S.O.Z: Soldiers or Zombies,7.16,652
1636,False,/jeXcEHlAow5bkBtoNHQg9GajdVi.jpg,[10764],66398,['CO'],es,"Diomedes, el Cacique de La Junta","At just 10 years Diomedes shares with his father Rafael Maria responsibility to bring up her family. In the Board, Guajira, his birth place, and in the midst of so many brothers and little money, Diomedes know that doing this is not easy. Diomedes life takes a turn when discovering love for the first time in the hands of Melida and this is when it begins to write the story of love and passionate Diomedes will be the rest of his life.",49.519,/dloUU6Qy5yDVIBd6EUhatBCiRsL.jpg,2015-01-13,"Diomedes, el Cacique de La Junta",7.16,748
1637,False,/jmCegdxo0woQ3GpI3IuR7XxSMWN.jpg,"[10759, 18, 10765]",9687,"['DE', 'US', 'IT', 'GB', 'ZA', 'TR']",en,The Odyssey,"In this adaptation of Homer's timeless epic, Armand Assante stars as Odysseus, the warrior King of the mythical island of Ithaca, who must endure a decade long quest to reach home after the Trojan war, overcoming savage monsters, powerful forces of nature, and seductive nymphs, and he must outsmart them all, with all the guile and intellect he can muster.",37.979,/rAm6B3WVRzT4XKD15qF1wrDbmmC.jpg,1997-05-18,The Odyssey,7.2,679
1638,False,/yHh5m4z66wH22SxkqCURezwoNo1.jpg,"[80, 18]",72615,['CA'],en,Alias Grace,"Based on the true story of Grace Marks, a housemaid and immigrant from Ireland who was imprisoned in 1843, perhaps wrongly, for the murder of her employer Thomas Kinnear. Grace claims to have no memory of the murder yet the facts are irrefutable. A decade after, Dr. Simon Jordan tries to help Grace recall her past.",23.694,/m6ChYjCPMpzAPzR7jm0omLbu9hS.jpg,2017-09-25,Alias Grace,7.157,248
